"serial_day","chlA_.1wk","chlA","nitrate","phosphate","silicate","nitrite","nitrate_phosphate_ratio","N_star","Si_star","AvgTemp_1wk","AvgDens_1wk","SST","WIND_SPD","U_WIND","PRCP_2wkavg","AWND_2wkavg","chlA_1wk","nitrate_1wk","phosphate_1wk","silicate_1wk","nitrite_1wk","nitrate_phosphate_ratio_1wk","N_star_1wk","Si_star_1wk","AvgTemp_1wk_1wk","AvgDens_1wk_1wk","SST_1wk","WIND_SPD_1wk","U_WIND_1wk","PRCP_2wkavg_1wk","AWND_2wkavg_1wk","chlA_2wk","nitrate_2wk","phosphate_2wk","silicate_2wk","nitrite_2wk","nitrate_phosphate_ratio_2wk","N_star_2wk","Si_star_2wk","AvgTemp_1wk_2wk","AvgDens_1wk_2wk","SST_2wk","WIND_SPD_2wk","U_WIND_2wk","PRCP_2wkavg_2wk","AWND_2wkavg_2wk"
725781,0.665,0.395,0.25,0.345,2,0.02,0.72463768,-5.27,1.655,15.935714,1024.6089,15.383903,3.817676,0.30158601,5.0714286,30.785714,0.325,0.35,0.35,2.15,0.025,1,-5.25,1.8,14.821429,1024.8314,14.939454,3.2471791,0.87299193,0,28.571429,1.275,2.25,0.56,3.55,0.18,4.0178571,-6.71,2.99,14.55,1024.8922,14.324845,3.4948887,1.3157019,0,29.214286
725788,1.1,0.665,0.95,0.43,2.95,0.08,2.2093023,-5.93,2.52,15.528571,1024.6906,15.34089,5.1128106,1.2697565,5.8571429,31.142857,0.395,0.25,0.345,2,0.02,0.72463768,-5.27,1.655,15.935714,1024.6089,15.383903,3.817676,0.30158601,5.0714286,30.785714,0.325,0.35,0.35,2.15,0.025,1,-5.25,1.8,14.821429,1024.8314,14.939454,3.2471791,0.87299193,0,28.571429
725795,1.175,1.1,0.6,0.415,3.2,0.06,1.4457831,-6.04,2.785,14.114286,1024.9567,14.760857,5.8694358,1.9941042,22.785714,35.142857,0.665,0.95,0.43,2.95,0.08,2.2093023,-5.93,2.52,15.528571,1024.6906,15.34089,5.1128106,1.2697565,5.8571429,31.142857,0.395,0.25,0.345,2,0.02,0.72463768,-5.27,1.655,15.935714,1024.6089,15.383903,3.817676,0.30158601,5.0714286,30.785714
725802,0.74,1.175,1.41,0.48,3.805,0.045,2.9375,-6.27,3.325,14.957143,1024.8049,14.592378,4.2152045,0.51479692,29.928571,34,1.1,0.6,0.415,3.2,0.06,1.4457831,-6.04,2.785,14.114286,1024.9567,14.760857,5.8694358,1.9941042,22.785714,35.142857,0.665,0.95,0.43,2.95,0.08,2.2093023,-5.93,2.52,15.528571,1024.6906,15.34089,5.1128106,1.2697565,5.8571429,31.142857
725809,2.59,0.74,0.94,0.41,3.64,0.04,2.2926829,-5.62,3.23,15.271429,1024.7217,15.049081,3.0609472,0.13212064,8.5,31.285714,1.175,1.41,0.48,3.805,0.045,2.9375,-6.27,3.325,14.957143,1024.8049,14.592378,4.2152045,0.51479692,29.928571,34,1.1,0.6,0.415,3.2,0.06,1.4457831,-6.04,2.785,14.114286,1024.9567,14.760857,5.8694358,1.9941042,22.785714,35.142857
725816,2.83,2.59,2.07,0.535,6.315,0.075,3.8691589,-6.49,5.78,14.664286,1024.882,14.787798,5.2741071,1.0760449,3.2857143,40.142857,0.74,0.94,0.41,3.64,0.04,2.2926829,-5.62,3.23,15.271429,1024.7217,15.049081,3.0609472,0.13212064,8.5,31.285714,1.175,1.41,0.48,3.805,0.045,2.9375,-6.27,3.325,14.957143,1024.8049,14.592378,4.2152045,0.51479692,29.928571,34
725823,2.1,2.83,0.09,0.33,5.585,0.015,0.27272727,-5.19,5.255,14.5,1024.9364,14.022024,6.6988095,1.6576048,10.285714,41.571429,2.59,2.07,0.535,6.315,0.075,3.8691589,-6.49,5.78,14.664286,1024.882,14.787798,5.2741071,1.0760449,3.2857143,40.142857,0.74,0.94,0.41,3.64,0.04,2.2926829,-5.62,3.23,15.271429,1024.7217,15.049081,3.0609472,0.13212064,8.5,31.285714
725830,0.56,2.1,0.04,0.285,0.025,0.02,0.14035088,-4.52,-0.26,15.207143,1024.8186,13.959977,4.9548654,0.61808493,21,35.642857,2.83,0.09,0.33,5.585,0.015,0.27272727,-5.19,5.255,14.5,1024.9364,14.022024,6.6988095,1.6576048,10.285714,41.571429,2.59,2.07,0.535,6.315,0.075,3.8691589,-6.49,5.78,14.664286,1024.882,14.787798,5.2741071,1.0760449,3.2857143,40.142857
725837,1.105,0.56,0.07,0.36,0.975,0.03,0.19444444,-5.69,0.615,16.135714,1024.598,14.474987,3.3690217,0.12218876,14.142857,32.428571,2.1,0.04,0.285,0.025,0.02,0.14035088,-4.52,-0.26,15.207143,1024.8186,13.959977,4.9548654,0.61808493,21,35.642857,2.83,0.09,0.33,5.585,0.015,0.27272727,-5.19,5.255,14.5,1024.9364,14.022024,6.6988095,1.6576048,10.285714,41.571429
725844,0.485,1.105,0.25,0.39,1.62,0.02,0.64102564,-5.99,1.23,17.892857,1024.1994,15.276423,2.705383,0.098752492,0.71428571,32.357143,0.56,0.07,0.36,0.975,0.03,0.19444444,-5.69,0.615,16.135714,1024.598,14.474987,3.3690217,0.12218876,14.142857,32.428571,2.1,0.04,0.285,0.025,0.02,0.14035088,-4.52,-0.26,15.207143,1024.8186,13.959977,4.9548654,0.61808493,21,35.642857
725851,0.65,0.485,0.075,0.28,1.265,0.005,0.26785714,-4.405,0.985,18.064286,1024.1923,15.741473,2.6486672,0.040669705,0,34.285714,1.105,0.25,0.39,1.62,0.02,0.64102564,-5.99,1.23,17.892857,1024.1994,15.276423,2.705383,0.098752492,0.71428571,32.357143,0.56,0.07,0.36,0.975,0.03,0.19444444,-5.69,0.615,16.135714,1024.598,14.474987,3.3690217,0.12218876,14.142857,32.428571
725858,0.74,0.65,0.1,0.325,3.4,0.045,0.30769231,-5.1,3.075,18.3,1024.1434,16.162202,2.6071429,-0.11549233,0,34.142857,0.485,0.075,0.28,1.265,0.005,0.26785714,-4.405,0.985,18.064286,1024.1923,15.741473,2.6486672,0.040669705,0,34.285714,1.105,0.25,0.39,1.62,0.02,0.64102564,-5.99,1.23,17.892857,1024.1994,15.276423,2.705383,0.098752492,0.71428571,32.357143
725865,0.47,0.74,0.05,0.3,3.8,0.015,0.16666667,-4.75,3.5,18.514286,1024.0978,17.098214,2.6172619,-0.39055582,0,33.857143,0.65,0.1,0.325,3.4,0.045,0.30769231,-5.1,3.075,18.3,1024.1434,16.162202,2.6071429,-0.11549233,0,34.142857,0.485,0.075,0.28,1.265,0.005,0.26785714,-4.405,0.985,18.064286,1024.1923,15.741473,2.6486672,0.040669705,0,34.285714
725872,0.54,0.47,0.05,0.27,3.05,0.025,0.18518519,-4.27,2.78,18.757143,1024.0245,17.989583,2.6440476,-0.58899782,0,34.142857,0.74,0.05,0.3,3.8,0.015,0.16666667,-4.75,3.5,18.514286,1024.0978,17.098214,2.6172619,-0.39055582,0,33.857143,0.65,0.1,0.325,3.4,0.045,0.30769231,-5.1,3.075,18.3,1024.1434,16.162202,2.6071429,-0.11549233,0,34.142857
725879,1.065,0.54,0,0.245,2.25,0.015,0,-3.92,2.005,18.842857,1024.0326,18.333333,2.7717262,-0.6351759,0.21428571,37,0.47,0.05,0.27,3.05,0.025,0.18518519,-4.27,2.78,18.757143,1024.0245,17.989583,2.6440476,-0.58899782,0,34.142857,0.74,0.05,0.3,3.8,0.015,0.16666667,-4.75,3.5,18.514286,1024.0978,17.098214,2.6172619,-0.39055582,0,33.857143
725886,1.115,1.065,0.05,0.32,2.9,0.03,0.15625,-5.07,2.58,18.45,1024.1427,17.524702,3.975,0.32651479,0.57142857,43,0.54,0,0.245,2.25,0.015,0,-3.92,2.005,18.842857,1024.0326,18.333333,2.7717262,-0.6351759,0.21428571,37,0.47,0.05,0.27,3.05,0.025,0.18518519,-4.27,2.78,18.757143,1024.0245,17.989583,2.6440476,-0.58899782,0,34.142857
725893,2.09,1.115,0,0.295,2.55,0.01,0,-4.72,2.255,18.364286,1024.1205,17.089881,3.9470238,0.65834366,0.35714286,40.642857,1.065,0.05,0.32,2.9,0.03,0.15625,-5.07,2.58,18.45,1024.1427,17.524702,3.975,0.32651479,0.57142857,43,0.54,0,0.245,2.25,0.015,0,-3.92,2.005,18.842857,1024.0326,18.333333,2.7717262,-0.6351759,0.21428571,37
725900,1.59,2.09,0,0.275,1.6,0.005,0,-4.4,1.325,17.907143,1024.1963,17.375919,2.7802019,-0.17887607,0,35.142857,1.115,0,0.295,2.55,0.01,0,-4.72,2.255,18.364286,1024.1205,17.089881,3.9470238,0.65834366,0.35714286,40.642857,1.065,0.05,0.32,2.9,0.03,0.15625,-5.07,2.58,18.45,1024.1427,17.524702,3.975,0.32651479,0.57142857,43
725907,2.025,1.59,0.35,0.44,4.9,0.025,0.79545455,-6.69,4.46,17.778571,1024.2805,17.41699,2.8513328,-0.18665051,0,38,2.09,0,0.275,1.6,0.005,0,-4.4,1.325,17.907143,1024.1963,17.375919,2.7802019,-0.17887607,0,35.142857,1.115,0,0.295,2.55,0.01,0,-4.72,2.255,18.364286,1024.1205,17.089881,3.9470238,0.65834366,0.35714286,40.642857
725914,2.065,2.025,0.075,0.295,3.6,0.005,0.25423729,-4.645,3.305,18.335714,1024.1515,17.944048,2.7752976,-0.14332426,0,38.142857,1.59,0.35,0.44,4.9,0.025,0.79545455,-6.69,4.46,17.778571,1024.2805,17.41699,2.8513328,-0.18665051,0,38,2.09,0,0.275,1.6,0.005,0,-4.4,1.325,17.907143,1024.1963,17.375919,2.7802019,-0.17887607,0,35.142857
725921,1.365,2.065,0.05,0.35,4.2,0.005,0.14285714,-5.55,3.85,17.628571,1024.339,18.455952,2.7497024,-0.46417506,0,38.142857,2.025,0.075,0.295,3.6,0.005,0.25423729,-4.645,3.305,18.335714,1024.1515,17.944048,2.7752976,-0.14332426,0,38.142857,1.59,0.35,0.44,4.9,0.025,0.79545455,-6.69,4.46,17.778571,1024.2805,17.41699,2.8513328,-0.18665051,0,38
725928,1.235,1.365,0.15,0.36,3.6,0.04,0.41666667,-5.61,3.24,16.935714,1024.5073,18.456845,2.8720238,-0.34479036,0,39.285714,2.065,0.05,0.35,4.2,0.005,0.14285714,-5.55,3.85,17.628571,1024.339,18.455952,2.7497024,-0.46417506,0,38.142857,2.025,0.075,0.295,3.6,0.005,0.25423729,-4.645,3.305,18.335714,1024.1515,17.944048,2.7752976,-0.14332426,0,38.142857
725935,1.745,1.235,0.1,0.26,2.8,0.02,0.38461538,-4.06,2.54,18.8,1024.0824,18.635637,2.6785714,-0.55069755,0.57142857,39.071429,1.365,0.15,0.36,3.6,0.04,0.41666667,-5.61,3.24,16.935714,1024.5073,18.456845,2.8720238,-0.34479036,0,39.285714,2.065,0.05,0.35,4.2,0.005,0.14285714,-5.55,3.85,17.628571,1024.339,18.455952,2.7497024,-0.46417506,0,38.142857
725942,2.08,1.745,0,0.22,2.7,0.065,0,-3.52,2.48,18.892857,1024.0512,19.098072,2.9869048,-0.43772448,0.57142857,39.714286,1.235,0.1,0.26,2.8,0.02,0.38461538,-4.06,2.54,18.8,1024.0824,18.635637,2.6785714,-0.55069755,0.57142857,39.071429,1.365,0.15,0.36,3.6,0.04,0.41666667,-5.61,3.24,16.935714,1024.5073,18.456845,2.8720238,-0.34479036,0,39.285714
725949,1.285,2.08,0.05,0.355,4.8,0.06,0.14084507,-5.63,4.445,18.792857,1024.0454,19.333864,2.6419643,-0.37721392,0,35.428571,1.745,0,0.22,2.7,0.065,0,-3.52,2.48,18.892857,1024.0512,19.098072,2.9869048,-0.43772448,0.57142857,39.714286,1.235,0.1,0.26,2.8,0.02,0.38461538,-4.06,2.54,18.8,1024.0824,18.635637,2.6785714,-0.55069755,0.57142857,39.071429
725956,2.745,1.285,0,0.24,2.3,0.06,0,-3.84,2.06,18.521429,1024.0734,19.86756,2.0919643,-0.30746176,0,32.285714,2.08,0.05,0.355,4.8,0.06,0.14084507,-5.63,4.445,18.792857,1024.0454,19.333864,2.6419643,-0.37721392,0,35.428571,1.745,0,0.22,2.7,0.065,0,-3.52,2.48,18.892857,1024.0512,19.098072,2.9869048,-0.43772448,0.57142857,39.714286
725963,2.25,2.745,0,0.245,3.6,0.075,0,-3.92,3.355,21.014286,1023.4909,20.741214,2.5067547,0.052702543,0.21428571,34.5,1.285,0,0.24,2.3,0.06,0,-3.84,2.06,18.521429,1024.0734,19.86756,2.0919643,-0.30746176,0,32.285714,2.08,0.05,0.355,4.8,0.06,0.14084507,-5.63,4.445,18.792857,1024.0454,19.333864,2.6419643,-0.37721392,0,35.428571
725970,NA,2.25,0,0.265,2.95,0.055,0,-4.24,2.685,20.007143,1023.7471,20.436452,2.8662785,0.23596258,0.21428571,37.857143,2.745,0,0.245,3.6,0.075,0,-3.92,3.355,21.014286,1023.4909,20.741214,2.5067547,0.052702543,0.21428571,34.5,1.285,0,0.24,2.3,0.06,0,-3.84,2.06,18.521429,1024.0734,19.86756,2.0919643,-0.30746176,0,32.285714
726026,0.425,1.435,0,0.25,2.2,0.045,0,-4,1.95,19.707143,1023.7289,19.973124,2.7820782,0.12967188,12.571429,31.642857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726033,0.435,0.425,0,0.295,1.65,0.03,0,-4.72,1.355,19.071429,1023.8603,19.407143,2.4764881,-0.37933016,16.928571,32.857143,1.435,0,0.25,2.2,0.045,0,-4,1.95,19.707143,1023.7289,19.973124,2.7820782,0.12967188,12.571429,31.642857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726040,0.65,0.435,0.05,0.295,1.35,0.05,0.16949153,-4.67,1.055,19.464286,1023.7775,18.757738,2.7494048,-0.22797204,9.5714286,31,0.425,0,0.295,1.65,0.03,0,-4.72,1.355,19.071429,1023.8603,19.407143,2.4764881,-0.37933016,16.928571,32.857143,1.435,0,0.25,2.2,0.045,0,-4,1.95,19.707143,1023.7289,19.973124,2.7820782,0.12967188,12.571429,31.642857
726047,0.935,0.65,0,0.34,0.07,0.035,0,-5.44,-0.27,18.508333,1023.9174,18.449405,2.8395833,0.24200743,36.428571,32.357143,0.435,0.05,0.295,1.35,0.05,0.16949153,-4.67,1.055,19.464286,1023.7775,18.757738,2.7494048,-0.22797204,9.5714286,31,0.425,0,0.295,1.65,0.03,0,-4.72,1.355,19.071429,1023.8603,19.407143,2.4764881,-0.37933016,16.928571,32.857143
726054,0.48,0.935,0.09,0.355,1.41,0.045,0.25352113,-5.59,1.055,17.7,1024.0807,18.275568,2.5853626,0.45883275,31.214286,31.142857,0.65,0,0.34,0.07,0.035,0,-5.44,-0.27,18.508333,1023.9174,18.449405,2.8395833,0.24200743,36.428571,32.357143,0.435,0.05,0.295,1.35,0.05,0.16949153,-4.67,1.055,19.464286,1023.7775,18.757738,2.7494048,-0.22797204,9.5714286,31
726061,0.48,0.48,0.065,0.29,1.56,0.035,0.22413793,-4.575,1.27,17.242857,1024.2173,17.870806,2.9725649,0.91843677,2.4285714,27.071429,0.935,0.09,0.355,1.41,0.045,0.25352113,-5.59,1.055,17.7,1024.0807,18.275568,2.5853626,0.45883275,31.214286,31.142857,0.65,0,0.34,0.07,0.035,0,-5.44,-0.27,18.508333,1023.9174,18.449405,2.8395833,0.24200743,36.428571,32.357143
726068,0.41,0.48,0.085,0.31,1.64,0.045,0.27419355,-4.875,1.33,17.278571,1024.2395,17.229167,3.7949405,1.4772633,2.4285714,27,0.48,0.065,0.29,1.56,0.035,0.22413793,-4.575,1.27,17.242857,1024.2173,17.870806,2.9725649,0.91843677,2.4285714,27.071429,0.935,0.09,0.355,1.41,0.045,0.25352113,-5.59,1.055,17.7,1024.0807,18.275568,2.5853626,0.45883275,31.214286,31.142857
726075,0.48,0.41,0.365,0.35,1.915,0.08,1.0428571,-5.235,1.565,17.1,1024.3022,16.689583,3.3059524,1.1906081,14.357143,28.214286,0.48,0.085,0.31,1.64,0.045,0.27419355,-4.875,1.33,17.278571,1024.2395,17.229167,3.7949405,1.4772633,2.4285714,27,0.48,0.065,0.29,1.56,0.035,0.22413793,-4.575,1.27,17.242857,1024.2173,17.870806,2.9725649,0.91843677,2.4285714,27.071429
726082,0.545,0.48,0.13,0.355,1.645,0.085,0.36619718,-5.55,1.29,16.707143,1024.3677,15.944293,3.362073,0.44956613,15.285714,28.142857,0.41,0.365,0.35,1.915,0.08,1.0428571,-5.235,1.565,17.1,1024.3022,16.689583,3.3059524,1.1906081,14.357143,28.214286,0.48,0.085,0.31,1.64,0.045,0.27419355,-4.875,1.33,17.278571,1024.2395,17.229167,3.7949405,1.4772633,2.4285714,27
726089,0.805,0.545,0.4,0.38,2.63,0.1,1.0526316,-5.68,2.25,14.085714,1024.9668,14.735365,6.0230849,2.3103395,30.071429,32,0.48,0.13,0.355,1.645,0.085,0.36619718,-5.55,1.29,16.707143,1024.3677,15.944293,3.362073,0.44956613,15.285714,28.142857,0.41,0.365,0.35,1.915,0.08,1.0428571,-5.235,1.565,17.1,1024.3022,16.689583,3.3059524,1.1906081,14.357143,28.214286
726096,0.465,0.805,0.945,0.425,2.985,0.17,2.2235294,-5.855,2.56,14.378571,1024.869,13.719048,6.3985119,3.4839608,32.571429,36.285714,0.545,0.4,0.38,2.63,0.1,1.0526316,-5.68,2.25,14.085714,1024.9668,14.735365,6.0230849,2.3103395,30.071429,32,0.48,0.13,0.355,1.645,0.085,0.36619718,-5.55,1.29,16.707143,1024.3677,15.944293,3.362073,0.44956613,15.285714,28.142857
726104,0.38,0.465,0.6,0.415,2.72,0.07,1.4457831,-6.04,2.305,13.621429,1025.0623,13.519643,4.3025362,1.7233353,1.6428571,27.928571,0.805,0.945,0.425,2.985,0.17,2.2235294,-5.855,2.56,14.378571,1024.869,13.719048,6.3985119,3.4839608,32.571429,36.285714,0.545,0.4,0.38,2.63,0.1,1.0526316,-5.68,2.25,14.085714,1024.9668,14.735365,6.0230849,2.3103395,30.071429,32
726110,0.375,0.38,0.51,0.405,2.21,0.075,1.2592593,-5.97,1.805,13.971429,1025.0107,13.538807,3.3505564,0.77736085,2.7142857,23.928571,0.465,0.6,0.415,2.72,0.07,1.4457831,-6.04,2.305,13.621429,1025.0623,13.519643,4.3025362,1.7233353,1.6428571,27.928571,0.805,0.945,0.425,2.985,0.17,2.2235294,-5.855,2.56,14.378571,1024.869,13.719048,6.3985119,3.4839608,32.571429,36.285714
726117,0.97,0.375,0.46,0.39,2.41,0.11,1.1794872,-5.78,2.02,14.2,1024.9697,13.836426,2.9569488,0.80410594,2,23.5,0.38,0.51,0.405,2.21,0.075,1.2592593,-5.97,1.805,13.971429,1025.0107,13.538807,3.3505564,0.77736085,2.7142857,23.928571,0.465,0.6,0.415,2.72,0.07,1.4457831,-6.04,2.305,13.621429,1025.0623,13.519643,4.3025362,1.7233353,1.6428571,27.928571
726124,4.33,0.97,4.03,0.715,5.92,0.21,5.6363636,-7.41,5.205,13.621429,1025.0705,13.739286,4.9383929,0.95680276,15.142857,34.714286,0.375,0.46,0.39,2.41,0.11,1.1794872,-5.78,2.02,14.2,1024.9697,13.836426,2.9569488,0.80410594,2,23.5,0.38,0.51,0.405,2.21,0.075,1.2592593,-5.97,1.805,13.971429,1025.0107,13.538807,3.3505564,0.77736085,2.7142857,23.928571
726131,0.535,4.33,1.185,0.61,6.225,0.135,1.942623,-8.575,5.615,13.457143,1025.1448,13.61824,4.7087005,0.64278591,14.214286,34.5,0.97,4.03,0.715,5.92,0.21,5.6363636,-7.41,5.205,13.621429,1025.0705,13.739286,4.9383929,0.95680276,15.142857,34.714286,0.375,0.46,0.39,2.41,0.11,1.1794872,-5.78,2.02,14.2,1024.9697,13.836426,2.9569488,0.80410594,2,23.5
726138,0.56,0.535,0.455,0.445,3.36,0.055,1.0224719,-6.665,2.915,13.692857,1025.0711,13.774787,3.0768553,0.7252126,22.642857,25.571429,4.33,1.185,0.61,6.225,0.135,1.942623,-8.575,5.615,13.457143,1025.1448,13.61824,4.7087005,0.64278591,14.214286,34.5,0.97,4.03,0.715,5.92,0.21,5.6363636,-7.41,5.205,13.621429,1025.0705,13.739286,4.9383929,0.95680276,15.142857,34.714286
726145,0.66,0.56,0.12,0.34,2.24,0.025,0.35294118,-5.32,1.9,14.007143,1025.0159,14.003274,3.3014881,1.0942783,22.642857,26.357143,0.535,0.455,0.445,3.36,0.055,1.0224719,-6.665,2.915,13.692857,1025.0711,13.774787,3.0768553,0.7252126,22.642857,25.571429,4.33,1.185,0.61,6.225,0.135,1.942623,-8.575,5.615,13.457143,1025.1448,13.61824,4.7087005,0.64278591,14.214286,34.5
726152,0.71,0.66,0.17,0.36,2.16,0.07,0.47222222,-5.59,1.8,14.075,1025.0177,14.451281,3.9440088,1.4822792,0,27.714286,0.56,0.12,0.34,2.24,0.025,0.35294118,-5.32,1.9,14.007143,1025.0159,14.003274,3.3014881,1.0942783,22.642857,26.357143,0.535,0.455,0.445,3.36,0.055,1.0224719,-6.665,2.915,13.692857,1025.0711,13.774787,3.0768553,0.7252126,22.642857,25.571429
726159,0.925,0.71,0.275,0.385,1.92,0.08,0.71428571,-5.885,1.535,14.478571,1024.9626,14.412552,4.1313018,1.2792751,0,30.714286,0.66,0.17,0.36,2.16,0.07,0.47222222,-5.59,1.8,14.075,1025.0177,14.451281,3.9440088,1.4822792,0,27.714286,0.56,0.12,0.34,2.24,0.025,0.35294118,-5.32,1.9,14.007143,1025.0159,14.003274,3.3014881,1.0942783,22.642857,26.357143
726166,2.185,0.925,0.005,0.32,0.54,0.025,0.015625,-5.115,0.22,15.285714,1024.769,14.454633,4.6395704,-0.26394559,12.857143,34.928571,0.71,0.275,0.385,1.92,0.08,0.71428571,-5.885,1.535,14.478571,1024.9626,14.412552,4.1313018,1.2792751,0,30.714286,0.66,0.17,0.36,2.16,0.07,0.47222222,-5.59,1.8,14.075,1025.0177,14.451281,3.9440088,1.4822792,0,27.714286
726173,1.075,2.185,1.37,0.475,2.445,0.125,2.8842105,-6.23,1.97,15.514286,1024.726,14.68979,4.6341227,-0.43879506,12.857143,37.071429,0.925,0.005,0.32,0.54,0.025,0.015625,-5.115,0.22,15.285714,1024.769,14.454633,4.6395704,-0.26394559,12.857143,34.928571,0.71,0.275,0.385,1.92,0.08,0.71428571,-5.885,1.535,14.478571,1024.9626,14.412552,4.1313018,1.2792751,0,30.714286
726180,2.755,1.075,1.45,0.445,3.58,0.11,3.258427,-5.67,3.135,15.077381,1024.8607,14.505331,3.7528727,0.46157139,0,34,2.185,1.37,0.475,2.445,0.125,2.8842105,-6.23,1.97,15.514286,1024.726,14.68979,4.6341227,-0.43879506,12.857143,37.071429,0.925,0.005,0.32,0.54,0.025,0.015625,-5.115,0.22,15.285714,1024.769,14.454633,4.6395704,-0.26394559,12.857143,34.928571
726187,0.925,2.755,1.97,0.5,4.52,0.195,3.94,-6.03,4.02,15.361905,1024.8032,14.777653,3.7162655,0.8619901,0,30.357143,1.075,1.45,0.445,3.58,0.11,3.258427,-5.67,3.135,15.077381,1024.8607,14.505331,3.7528727,0.46157139,0,34,2.185,1.37,0.475,2.445,0.125,2.8842105,-6.23,1.97,15.514286,1024.726,14.68979,4.6341227,-0.43879506,12.857143,37.071429
726194,2.51,0.925,0.15,0.32,1.575,0.025,0.46875,-4.97,1.255,16.485714,1024.5431,15.622516,3.8244824,1.0133248,0,30.5,2.755,1.97,0.5,4.52,0.195,3.94,-6.03,4.02,15.361905,1024.8032,14.777653,3.7162655,0.8619901,0,30.357143,1.075,1.45,0.445,3.58,0.11,3.258427,-5.67,3.135,15.077381,1024.8607,14.505331,3.7528727,0.46157139,0,34
726201,0.74,2.51,1.92,0.505,3.985,0.12,3.8019802,-6.16,3.48,16.342857,1024.5805,16.330254,3.7569229,0.28336727,0,31.571429,0.925,0.15,0.32,1.575,0.025,0.46875,-4.97,1.255,16.485714,1024.5431,15.622516,3.8244824,1.0133248,0,30.5,2.755,1.97,0.5,4.52,0.195,3.94,-6.03,4.02,15.361905,1024.8032,14.777653,3.7162655,0.8619901,0,30.357143
726208,0.7,0.74,3.21,0.72,5.585,0.27,4.4583333,-8.31,4.865,16.714286,1024.4955,16.61875,3.9089286,-0.43200387,12.5,34.071429,2.51,1.92,0.505,3.985,0.12,3.8019802,-6.16,3.48,16.342857,1024.5805,16.330254,3.7569229,0.28336727,0,31.571429,0.925,0.15,0.32,1.575,0.025,0.46875,-4.97,1.255,16.485714,1024.5431,15.622516,3.8244824,1.0133248,0,30.5
726215,0.96,0.7,0.215,0.34,2.53,0.05,0.63235294,-5.225,2.19,16.314286,1024.4823,15.990787,4.707104,-0.75442235,66.571429,40,0.74,3.21,0.72,5.585,0.27,4.4583333,-8.31,4.865,16.714286,1024.4955,16.61875,3.9089286,-0.43200387,12.5,34.071429,2.51,1.92,0.505,3.985,0.12,3.8019802,-6.16,3.48,16.342857,1024.5805,16.330254,3.7569229,0.28336727,0,31.571429
726222,2.12,0.96,0.405,0.39,2.47,0.1,1.0384615,-5.835,2.08,17.221429,1024.2269,15.860792,4.1527562,-0.6546556,54.785714,39.357143,0.7,0.215,0.34,2.53,0.05,0.63235294,-5.225,2.19,16.314286,1024.4823,15.990787,4.707104,-0.75442235,66.571429,40,0.74,3.21,0.72,5.585,0.27,4.4583333,-8.31,4.865,16.714286,1024.4955,16.61875,3.9089286,-0.43200387,12.5,34.071429
726229,4.755,2.12,0.77,0.38,4.1,0.055,2.0263158,-5.31,3.72,15.571429,1024.7734,15.721791,5.0554736,0.74415567,1.2857143,42.071429,0.96,0.405,0.39,2.47,0.1,1.0384615,-5.835,2.08,17.221429,1024.2269,15.860792,4.1527562,-0.6546556,54.785714,39.357143,0.7,0.215,0.34,2.53,0.05,0.63235294,-5.225,2.19,16.314286,1024.4823,15.990787,4.707104,-0.75442235,66.571429,40
726236,1.51,4.755,0.105,0.17,0.48,0.03,0.61764706,-2.615,0.31,15.485714,1024.8614,15.093804,5.5507576,1.4318041,0.57142857,41.785714,2.12,0.77,0.38,4.1,0.055,2.0263158,-5.31,3.72,15.571429,1024.7734,15.721791,5.0554736,0.74415567,1.2857143,42.071429,0.96,0.405,0.39,2.47,0.1,1.0384615,-5.835,2.08,17.221429,1024.2269,15.860792,4.1527562,-0.6546556,54.785714,39.357143
726243,2.63,1.51,0.22,0.295,1.14,0.035,0.74576271,-4.5,0.845,16.958333,1024.5552,15.733653,3.7135034,0.51362377,0,35.571429,4.755,0.105,0.17,0.48,0.03,0.61764706,-2.615,0.31,15.485714,1024.8614,15.093804,5.5507576,1.4318041,0.57142857,41.785714,2.12,0.77,0.38,4.1,0.055,2.0263158,-5.31,3.72,15.571429,1024.7734,15.721791,5.0554736,0.74415567,1.2857143,42.071429
726250,1.66,2.63,0.11,0.275,1.215,0.025,0.4,-4.29,0.94,18.314286,1024.2811,16.844313,2.9794125,-0.055917235,0,34.142857,1.51,0.22,0.295,1.14,0.035,0.74576271,-4.5,0.845,16.958333,1024.5552,15.733653,3.7135034,0.51362377,0,35.571429,4.755,0.105,0.17,0.48,0.03,0.61764706,-2.615,0.31,15.485714,1024.8614,15.093804,5.5507576,1.4318041,0.57142857,41.785714
726257,7.28,1.66,1.425,0.385,2.915,0.05,3.7012987,-4.735,2.53,18.341667,1024.3155,16.660417,4.05625,0.77901541,0.92857143,37.357143,2.63,0.11,0.275,1.215,0.025,0.4,-4.29,0.94,18.314286,1024.2811,16.844313,2.9794125,-0.055917235,0,34.142857,1.51,0.22,0.295,1.14,0.035,0.74576271,-4.5,0.845,16.958333,1024.5552,15.733653,3.7135034,0.51362377,0,35.571429
